NAME	BLCA_C	BRCA_C	CESC_C	COAD_C	KICH_C	KIRC_C	KIRP_C	LUAD_C	LUSC_C	OV_C	PRAD_C	READ_C	UCEC_C	BLCA_N	BRCA_N	CESC_N	COAD_N	KICH_N	KIRC_N	KIRP_N	LUAD_N	LUSC_N	PRAD_N	READ_N	UCEC_N
ABL1	1633.5209	2111.184	1632.3022	2454.5855	2112.45355	1890.6796	2063.8655	1937.1695	1794.544	2089.306	2731.5271	2457.12525	2428.5494	4044.3836	2622.1698	5233.0033	3379.8149	1920.1409	1853.2364	2175.8226	1819.6798	2189.7233	2857.659	3234.92185	4620.0325
ACTB	111085.3589	91474.6494	106007.5005	112479.5413	79977.0135	78843.2056	93424.7032	112757.8622	104813.644	106060.9286	61791.3669	102897.9693	134260.1426	153706.9767	71587.9017	160372.3098	128286.7818	62421.8467	56512.34965	66253.43595	121866.2465	130135.7754	87255.30585	140863.1301	119919.6461
ACTN2	2.1773	2.9317	0.9349	0.5	5.81265	10.4248	8.0049	4.4776	2.9523	2.8011	6.1881	0.90605	2.6882	15.7563	2.443	25.0825	1.7316	17.5923	11.8627	13.955	79.536	107.4271	39.47235	1.05125	10.7723
ADAM2	0	0	0	0	22.844	0	0	0	0	0	7.5457	0	0	215.1942	98.5696	31.6832	231.295	87.0156	106.04565	105.2791	82.9582	101.416	143.61405	183.58445	362.1452
ADAM22	10.8843	41.65995	9.8683	23.8197	96.2635	104.5872	19.2016	14.4092	10.4812	13.9507	77.3897	17.93945	19.3573	0	0	0	0	0	0	0	0	0	0	0	0
ADAM23	16.587	21.86795	24.4368	10.4833	1.3926	9.1284	2.2117	8.2603	662.414	9.7749	9.7447	11.11365	12.0645	21.2483	80.6413	31.0231	22.1891	139.6447	174.14225	124.6139	11.2386	14.6417	167.5467	29.2043	33.31815
AGR2	1944.4121	5851.1277	832.285	11391.4328	0.35385	0.3631	3.8285	7381.1305	823.3604	70.5993	7772.8343	9075.65685	1201.58005	2886.2974	1552.5847	52.2968	14351.8233	111.62	113.3368	111.7333	1572.5669	1538.7931	4824.744	24511.04125	414.32775
AKT3	216.64575	422.74325	139.91405	146.0481	854.32325	1308.6473	733.4537	291.2536	362.4365	175.6528	1351.5541	178.61055	99.7959	755.6389	1173.4919	1586.5724	270.1601	1122.1345	1402.97205	967.7455	737.4825	815.2388	1523.1094	553.71745	1299.71535
ALOX12	23.4843	3.00615	21.98695	2.7248	4.34665	5.6037	7.0053	4.01	42.7679	11.0414	4.6893	2.3018	11.67485	8.6832	5.5918	4.9769	4.6994	5.8891	4.1743	4.6467	6.3006	9.2811	4.3056	5.78135	8.03645
AMBP	0.4446	7.225	0.76875	7.8363	3.34915	17.8	54.9133	15.3846	1.0697	2.1652	2.1525	11.8647	31.96185	0.4824	6.0768	1.0601	2.911	188.9269	149.98785	225.6886	12.3782	12.2313	1.75795	3.5973	3.5619
ANGPT2	231.6693	230.7603	121.13335	151.4777	340.73705	2284.1424	55.168	197.2914	210.7048	249.3591	95.4738	193.1006	288.3843	221.0068	328.5831	268.1979	53.389	256.5006	196.9902	88.3245	148.5524	176.0563	101.9665	68.3853	315.0825
APBA1	127.1214	101.79945	70.69095	92.8144	43.90085	158.033	103.9578	154.963	138.8512	110.8949	212.8146	125.6857	85.9711	233.4247	361.7989	320.132	306.0717	135.3494	203.6367	180.78905	122.5244	125.2596	160.17645	367.4103	303.6933
APBB1IP	108.03155	268.19135	116.64765	79.966	58.96815	1173.9695	1426.1838	338.3652	167.9764	226.169	71.3055	62.49995	105.82605	187.9472	590.1011	39.4791	235.7649	80.4014	147.9018	152.75625	596.6117	659.6639	77.19875	209.70425	98.49935
APOA1	1.87685	1.8893	2.13215	1.5699	0.6224	1.4409	1.4787	2.1377	1.9931	848.7032	1.2136	2.09645	9.0953	2.1918	0.8487	9.1873	2.2676	3.9481	6.0365	14.19935	20.2137	16.0615	2.66665	2.19255	21.53505
ARHGAP5	1328.24315	1646.86825	1861.1978	1804.6583	3708.56425	1962.5255	1689.8312	1899.3949	1701.6977	1720.9445	1726.4463	1749.81415	1147.96005	2241.3669	2827.3701	1481.1881	1854.7904	2488.3073	3526.8599	2547.101	2191.1765	1978.1678	2153.3533	2307.21485	1795.61565
ARHGAP6	42.65335	51.5323	14.41735	61.3851	2110.7196	330.272	275.0633	56.0284	26.3528	43.3846	1866.1059	69.50145	24.8962	625.7534	178.1348	702.9703	120.6794	541.6412	551.3745	539.02815	429.1632	411.4159	1862.9716	355.77335	522.9748
ARHGDIB	4339.96275	4771.65555	1955.05975	1532.8031	1156.9262	5866.5596	1862.3279	5073.3048	2204.9342	1542.4089	1275.332	1472.75535	1550.5439	3592.991	3344.8378	2111.8812	1790.9154	1530.8501	1636.20415	1298.70385	5756.9656	6828.7379	1242.3299	2016.5412	1717.66255
ARHGEF7	1204.57845	1179.35065	1003.9682	1355.5556	1162.0841	1891.3421	1155.7614	1048.302	1024.602	895.6051	1456.7568	1479.2045	1099.8364	1098.5423	1731.2335	1228.7868	1232.0345	1085.4375	1185.64295	1221.6811	1259.9846	1208.8433	1412.9258	1183.89015	1328.8251
ARVCF	362.0747	332.11335	329.4466	320.971	253.1735	302.9757	530.0282	310.6312	251.9663	393.7963	838.0414	264.15055	1075.45275	214.7945	377.2587	359.364	177.9382	368.2962	265.03305	474.68205	330.5723	325.2887	457.1022	186.87305	436.26005
ATG5	773.68635	762.0687	910.9291	998.0747	579.5963	585.4562	601.0886	742.9688	994.9975	797.9862	758.5693	1072.59085	766.57935	813.1507	831.3282	880.5281	1170.6938	762.9158	813.78775	677.45405	753.8462	723.5895	977.6581	1206.30335	979.70395
ATP2C1	2650.8549	2822.4643	3406.4882	2320.1363	4028.2509	2496.3476	2660.84	2399.9764	4428.7639	2292.1831	7844.9068	2350.31	2799.86885	1576.5353	2910.0465	1583.5936	1807.6071	2815.1955	3252.6848	2735.24495	3479.0222	3419.9901	6121.95175	2003.3481	2110.5834
ATXN3	401.2403	421.6226	458.8057	327.0949	248.47775	354.3316	242.3353	349.4424	387.0334	422.3964	453.9406	325.7042	367.1484	472.8767	590.8555	537.4558	363.2098	329.5532	369.9728	323.59255	471.7785	463.3441	424.44845	394.1708	497.2196
B4GALT1	4876.23995	5686.4456	5802.96915	3185.9311	3318.4127	3707.6233	5070.1198	6241.6798	5031.0345	4977.2824	3102.0115	3167.7745	9394.5703	3970.5426	4106.4771	2414.1914	4809.591	5163.799	5071.73365	4852.645	4518.9076	4981.0412	4176.2296	3596.28465	3295.64165
BIRC2	1106.1041	1194.1652	1044.6607	970.0666	996.3301	1456.5288	1017.3847	1154.8872	1239.6166	1375.7545	1077.4399	1015.9216	843.1496	1090.4453	1545.9789	1248.7633	1211.3501	1295.8788	1338.3848	1133.1308	1173.258	1252.8302	1136.90855	1252.0317	1021.26705
BIRC3	255.78695	310.48555	456.62995	463.9229	107.6385	1891.9431	581.5385	956.77	401.8957	196.094	283.0409	416.81235	245.97045	668.4932	361.1111	279.2079	711.964	431.866	381.2003	308.5905	809.7449	1235.9648	356.6623	618.7403	276.12645
BMX	5.8223	9.94635	2.6815	8.3087	6.949	20.6474	2.2482	6.9098	7.1908	1.4728	10.1394	8.83565	14.4007	68.4084	136.5331	131.0231	122.8521	14.8734	6.58805	6.18195	70.7864	91.4363	14.94865	95.8157	50.6747
C1QBP	1697.3057	1608.8222	1600.16395	2535.0743	1055.8117	1170.1656	1942.6995	1304.0441	1896.826	1933.1299	1584.8844	2277.23835	1792.7404	221.2919	364.8343	245.8746	200.9616	318.025	308.15795	271.71185	208.5587	213.594	339.1406	195.74715	366.73885
CASP8	605.0855	559.3478	589.35195	801.147	332.83475	776.4977	648.2213	841.6793	626.2415	1078.7827	393.0841	852.62485	632.6858	420.2532	531.2276	258.6572	700.4878	414.9348	443.47925	391.8795	620.3127	699.3715	325.606	564.06525	402.70565
CAV1	1668.61015	1195.74045	1330.5241	686.6841	2909.7434	5566.5914	661.3354	1690.7268	2020.6099	669.4678	1191.8412	768.86025	531.75005	5682.071	12934.4675	13190.8127	1767.4841	1161.5813	1024.4915	769.53385	31849.0292	27215.2284	3511.4419	5184.01475	4825.5836
CAV2	1091.21865	469.78325	1339.9315	296.9231	3683.98405	3461.6977	1853.0292	1379.9232	2075.7576	468.3544	381.8603	311.81695	234.10375	2084.9089	3610.9898	2401.645	379.4896	860.2967	785.90695	649.0601	8987.1383	7531.7599	1077.51725	692.26485	1125.2987
CBLL1	495.6874	793.84455	512.66275	695.8737	849.77305	633.3032	494.1176	555.2597	658.5635	906.9905	783.6468	816.136	549.98085	511.0294	570.2739	331.4488	448.4085	276.7952	313.72075	276.97195	347.352	393.2543	322.75285	442.1815	414.04625
CCDC80	649.8981	2563.89435	899.9715	518.082	1090.46905	661.0356	231.0046	1654.4919	1873.7805	1009.4368	744.9156	542.57305	808.076	9414.6894	8983.913	14756.4085	1887.1769	636.5238	561.81525	560.8832	1495.7983	2089.6269	1677.6671	3754.9282	6086.78455
CCND1	4269.9049	7898.4581	1043.3191	4867.064	4397.92805	17139.1928	2533.2567	5574.0929	3563.3862	3262.9851	4709.9543	5088.0704	3752.71675	3151.7715	4745.554	1080.6964	1595.9405	3352.8182	3666.6139	3495.2871	6576.6628	6257.2774	5538.0564	1966.4978	1493.61225
CCND2	466.1989	620.11895	469.75355	3317.0852	249.19275	1443.7037	3126.5127	666.7623	1050.5618	523.9682	788.9061	2581.087	561.36425	2196.0158	1648.2006	3656.5371	2580.5989	506.0591	598.7341	534.38435	1922.0262	1907.0117	1785.65365	2992.63505	3246.7906
CCND3	1461.00165	1201.32205	1318.7372	1205.5287	463.2392	1470.8543	1307.8721	2217.9298	1206.1538	1886.3863	1010.716	1204.8367	999.32845	1428.3647	1612.2735	1735.9736	1712.7237	1286.288	1036.9578	1126.62255	3972.8814	3919.2968	1284.8823	1575.44915	1241.9452
CD2	103.8215	198.1766	227.4195	142.81	23.60165	371.861	116.9118	347.2016	213.4831	101.9573	97.214	118.52775	135.4512	523.5294	611.2249	769.637	144.8992	215.1223	198.51465	178.35575	243.9759	316.2805	354.1767	215.9188	1058.98265
CD200	115.16015	215.31905	61.9553	128.3262	136.4039	832.4234	623.6842	167.134	168.5689	720.474	121.0986	131.05415	515.4721	189.9225	161.7466	84.1584	262.0253	36.7422	34.53685	33.06385	348.7395	430.3188	97.38065	212.20205	120.07355
CD33	21.088	58.447	24.6113	21.3737	19.3578	121.9897	73.5673	101.2236	56.2842	56.4516	19.9726	19.1582	30.13355	46.3	75.0529	23.0295	72.2071	18.6271	26.0305	20.33055	301.357	333.3537	24.1041	54.87075	25.0285
CD44	5636.44975	8302.208	9828.418	6906.5789	2957.4896	2761.6393	2016.6205	6412.3834	13605.0351	1488.2934	3854.4289	6376.68395	3634.93335	8913.7291	8652.9185	13529.8149	2910.3528	870.8205	1156.76815	924.05185	14450.9804	14825.6222	4634.898	3213.4002	7338.21365
CD46	5332.66525	6886.75465	4958.6871	9058.0672	7435.50015	5457.9215	4411.7647	9522.0035	5168.3787	3414.474	7050.5534	10341.0447	3301.8027	4081.6327	5877.4136	2493.9929	4731.0916	8781.857	8122.30115	6652.8497	6565.1781	6355.1987	8556.8109	4844.58615	3297.42485
CD81	8968.9545	9778.34195	6045.8772	7882.6993	11841.02465	14508.7651	12972.075	10705.8051	8694.7391	15233.28	13527.4871	8199.90255	17010.0148	19410.7774	13312.5198	34076.4907	5989.6285	12514.1823	11191.82085	12968.56355	18876.5576	19602.298	17707.7391	9228.7294	27953.40185
CD83	267.96535	329.7847	303.3382	193.0131	616.1862	354.7955	274.1799	532.4363	415.6826	337.6328	212.1145	208.21835	240.6167	367.9809	286.8363	187.1287	174.8981	698.8838	685.84185	823.7836	1392.8571	2121.8015	262.6304	296.0502	271.1917
CD86	122.73725	221.277	147.98005	106.0662	68.32975	331.1662	175.3882	356.2531	263.7584	218.0958	60.472	96.1625	85.2238	151.9422	135.0142	65.3465	183.0042	41.7385	54.0756	37.9298	695.0836	750.1083	58.50775	229.2563	55.4874
CD9	10262.3475	7816.1598	11554.7155	11325.7485	21276.1424	3985.7967	3431.5642	6483.4378	19168.5982	12400.8767	11390.4052	11304.8737	6098.16505	1221.9902	1626.6603	3025.4125	798.6568	1468.9746	1705.9636	1766.58535	1781.5126	1875	1343.0444	989.10465	2257.21545
CD99	2889.75505	2325.68525	2634.47285	2388	513.1421	2389.6198	1395.3296	2241.5914	2867.7806	1985.8785	4143.4617	2330.2594	2644.0705	3675.6344	2177.7012	5125.7426	2305.9234	1081.9726	1030.87335	1122.50355	2638.3296	2823.3949	3893.3454	3074.8657	3782.72105
CD99L2	509.68705	897.57635	587.30615	597.4948	2279.94375	2166.1322	2112.0864	1539.1986	891.5999	925.2839	1009.6095	648.7205	694.3874	9605.5881	4784.7257	7128.17	12785.4326	9500.6798	6226.341	6265.12405	10578.4148	11159.4947	16062.02365	12500.99805	4661.68535
CDH10	0	0	0	0	0	0	0	0.8313	0.5669	0	46.7857	0	1.1655	6438.3562	7719.7309	96.4664	17633.7571	5932.7018	6436.1171	5842.99905	4432.7335	4533.2713	10996.2851	14195.69355	1542.6595
CDH17	1.9895	1.45095	4.9563	12422.8019	1.63985	3.1709	64.5161	11.3833	3.9931	0.3523	9.0179	12371.74295	4.0445	1054.9582	852.0778	1192.0493	342.233	378.1161	419.49815	316.7863	1663.7795	2213.1621	507.18505	404.40025	1794.9248
CDH19	0.90785	0.37795	0.28055	0.998	1.70225	0	0	1.7596	1.327	0	8.4388	1.8839	0	16.4706	3.6194	13.1597	20925.4984	12.044	11.87755	12.25125	2.9994	3.4673	30.0056	15188.7896	8.4966
CDH20	0.8222	0.9492	0.9486	0	2.66315	1.0309	0.3583	1.5457	1.2	4.3173	1.0046	0	1.8709	19.1781	21.4752	148.7633	38.6176	444.1961	804.2621	794.0886	24.8491	36.6212	136.10685	119.04405	589.21595
CDH23	166.0888	64.5185	24.0155	11.2777	8.9259	63.9308	24.0107	52.8754	58.7863	206.0258	25.3477	11.0392	51.31985	1.7647	11.6788	0.5483	0.5669	5.2783	3.67175	4.31005	1.5186	1.7361	3.05055	0.3846	1.6115
CDH26	110.07585	6.23085	30.2178	3.6768	3.0819	9.0859	3.2787	70.188	111.1111	3.088	255.075	4.71915	13.0067	169.4577	312.6814	285.8317	55.4539	24.9665	21.23215	25.6364	175.3794	255.955	78.476	43.71555	143.17665
CDH6	43.21125	57.0368	16.819	50.1776	55.0193	3564.3672	3423.7881	58.6678	47.0288	2090.8463	25.4702	53.9203	124.5704	100.822	99.1815	78.2178	24.4841	229.3012	729.9488	737.7981	145.6583	194.0437	41.6965	28.29595	117.2314
CDH7	0	1.28985	0	0.4237	0	0	0	0	0	0	24.5399	0.4184	0	0	0.3493	0	0	0.3067	0.242	0	0.355	0.3948	20.14125	0.8375	0
CDH9	0	0	0	0	0	1.0352	23.2198	0	0	0	0	0	0	0	0	0	0	10.3257	34.84165	63.36485	0	0	0	0.5092	0
CDHR2	0.4136	0.64365	0.85025	544.3864	6.98775	220.0777	1149.7418	1.224	0.8425	1.3188	0.3625	616.55015	7.8186	0.3957	0.3765	0	2995.5843	105.6867	357.07675	553.77105	0.768	0.8137	0.33225	1784.6419	0.92915
CDK6	425.30945	424.1376	636.68615	1263.8914	602.365	969.0076	996.0492	487.9707	1490.1297	482.6878	690.0826	1510.7201	292.8286	700.47	928.4705	384.0989	874.4656	1000	1290.22815	979.38455	795.8777	753.3356	677.117	1066.1246	569.4548
CDON	58.45975	478.8288	114.4823	89.0295	143.63825	632.6791	113.1469	179.7887	209.6649	560.8466	239.2027	111.669	145.6019	320	948.8865	1304.2403	131.496	107.8892	123.55165	120.02005	440.4181	456.3722	223.83325	525.8926	879.26875
CEACAM5	112.9552	113.02385	2273.2413	91047.0884	0	0	0	5095.203	708.9171	3.9417	18.7028	105272.1581	52.6893	12.605	5.4502	185.159	93941.8367	0.3018	0.1358	0.4003	365.7718	421.6344	9.04735	74453.77005	0.5057
CELSR1	888.2575	3846.02755	2546.53585	828.6934	329.8597	2198.6344	2405.8424	2855.6461	3734.9887	3097.0009	595.456	815.2805	2910.85445	833.4247	1689.9408	286.5724	119.2865	1872.5753	2014.6694	2761.15995	2964.6697	2663.5906	895.90695	267.55695	1146.69035
CELSR3	367.83025	154.02375	501.11695	445.1117	43.9017	27.595	78.7568	206.3409	122.3123	155.4752	65.5106	444.1759	108.1306	37.9859	45.8015	48.1848	61.2261	14.3541	12.6075	16.5033	27.2606	32.3529	27.9642	50.80745	48.32595
CLDN11	55.83025	92.34495	17.68025	13.6519	29.2497	24.9377	10.0405	55.8036	57.6986	229.3721	147.442	19.8425	24.21965	322.0452	929.1274	327.5618	89.5418	193.4553	202.84895	194.26345	237.4867	239.1826	287.67905	98.4111	131.52965
CLDN16	3.5778	0.3316	5.96695	3.4998	1.27495	2.3663	11.328	2.9085	16.1891	411.3162	0.8271	5.1088	2.7859	3.4985	1.5045	2.3102	0.3899	593.7702	938.3898	871.1177	5.3989	6.2112	2.7073	0.85305	2.53615
CLDN18	2.261	1.25795	1.49605	2.2272	0	5.2506	3.4602	245.142	31.42	0.8917	0.6577	1.1985	1.0572	1.9162	3.648	2.8269	1.4634	3.3824	2.82895	3.67185	22821.9924	18487.4924	0.8719	2.0554	1.8547
CNTN1	12.73635	67.5071	25.06595	2.9319	0.44945	4.0816	2.2059	24.5074	246.0614	77.0878	197.5524	3.92715	55.96805	511.6279	341.5288	153.7102	66.6014	329.4264	539.0415	390.44695	137.1742	155.102	546.44285	179.1717	171.021
CNTN3	19.8299	30.18025	1.8798	8.5026	328.76925	3.4823	107.2317	25.1983	14.5349	72.5806	271.0008	7.75665	58.31105	176.5557	100.5041	32.3432	165.3275	169.9774	190.2036	181.8571	33.4093	43.2759	301.16665	157.9869	72.97265
CNTNAP1	145.1516	147.84465	120.73175	133.7553	68.6762	243.0581	185.3189	195.0846	162.7635	134.8553	155.7981	152.70155	193.01225	396.8992	183.4007	703.5336	171.7073	83.158	62.6865	82.4899	191.5584	238.1285	276.30595	326.4246	700.6634
CNTNAP3	21.56695	17.7613	91.36975	5.6674	16.7178	62.7477	76.0953	12.6722	93.8344	11.4231	59.5374	4.76815	35.15695	62.9738	269.9387	33.4476	38.4251	100.1225	99.02505	89.3742	51.7119	60.1992	82.8046	65.4187	49.7137
COL11A1	78.71385	2064.7167	9.9073	458.7247	0.72345	11.6782	2.3426	380.2261	662.5045	244.5682	3.9344	495.8112	16.48675	5.2478	22.8571	35.6408	3.14	3.3435	4.57885	4.19755	3.937	4.799	2.519	6.59925	5.3959
COL12A1	2825.3663	8709.2426	1811.9272	3578.7278	304.23305	1314.8195	340.9965	1326.2535	2686.3832	2507.2593	1690.4927	4096.23045	3147.73995	2077.1666	4013.0449	11022.1122	944.6657	1464.5206	1862.45085	1288.49905	2631.7267	2703.5615	1544.7921	1600.79355	7245.35695
COL17A1	605.9659	213.0848	1381.7128	1960.434	1.8372	5.8375	21.9142	253.4642	3861.1893	2.9749	300.0769	1947.2262	83.4588	1140.3101	5662.7575	17.1617	4974.2702	6.9403	5.9796	6.81475	21.594	46.8645	1671.67945	3942.5139	21.8548
COL19A1	0.93535	0.4775	0.2938	0.8584	0.4691	6.3107	6.0916	1.7545	2.0284	0.8764	1.058	1.048	0.8945	47.9865	1.7751	0	10.5263	10.8632	20.44825	25.2299	1.6949	1.9196	5.0447	13.0888	0.8578
COL4A4	22.41755	29.65305	19.109	17.2897	1493.2096	396.9404	666.2916	448.6913	75.5906	23.7947	127.6635	20.08055	21.1447	228.6585	83.6878	51.5422	54.9785	2087.8632	2076.6725	1888.23315	1376.2873	1278.8991	242.7039	62.9669	78.42395
CORO1C	2066.8404	1989.14225	3092.41515	3078.7132	804.8863	3546.4744	3435.3142	2650.6662	4587.4405	1473.8808	1192.5612	3156.86885	1923.5273	3676.822	2799.6219	4553.3569	3028.3918	1386.0834	1587.82065	1486.9736	5122.8879	5381.3456	2232.10875	4142.40385	3545.28975
CREBBP	1645.14055	2731.0825	2070.0009	2091.0335	2493.0894	2216.5919	1888.7352	2353.7513	2325.477	3425.1302	2228.7695	2133.71645	2212.0783	2289.9118	3054.3332	2641.5842	2355.9187	1690.0994	1939.92785	2127.1258	2538.5156	2648.9297	2421.2454	2185.18185	3062.4535
CRISP2	0	0	0	0	0	0	0	1.5353	0.8258	0	3.9241	0	0	0	0.9629	2.6403	0	4.9313	8.2354	9.05775	14.2744	13.9305	14.15655	0	5.1743
CRTAM	7.3607	16.93185	16.06165	6.237	4.1394	40.468	9.2998	28.5881	19.4426	10.7713	7.1294	4.45935	8.13435	16.8443	12.5668	11.5512	14.4899	3.6755	3.25785	3.39365	78.0142	93	7.4908	15.78515	11.48025
CTNNA1	7335.6996	9482.25645	8830.5745	9170	7508.68225	10587.2384	11439.9815	9748.909	6837.1618	7528.3353	7610.8949	8754.19085	10266.8589	8735.1664	9123.1647	7846.4702	11626.4897	10346.9744	11025.98895	10513.541	10676.295	11027.3691	7823.7762	10507.5642	7448.0747
CTNNA2	0	0.5461	0	3.0864	327.0899	0	0.8246	0.591	0.2903	71.2937	5.1713	5.42285	315.95275	4.2017	0.969	4.9349	25.4553	2.4088	2.42975	2.99555	0.9001	0.5914	5.66765	46.71325	235.22495
CTNNAL1	343.26785	389.38265	435.8717	553.9674	1029.19315	453.2007	414.8689	637.9526	667.0119	579.7674	955.4101	547.88765	631.1479	665.2323	850.4295	1899.67	401.0145	1422.5595	1371.50005	1152.8083	1734.4734	1772.4187	785.37365	728.107	1474.82355
CYFIP2	494.35875	703.60975	308.9159	861.6376	6826.87165	3484.6154	2491.6127	926.706	363.1341	1111.624	979.9511	808.77575	701.3652	1011.1145	346.8024	532.9678	954.1798	13149.1791	18956.37195	16111.6134	1183.6237	1375.1269	639.4807	763.1317	712.98225
CYLD	772.5504	1148.93205	1035.91115	622.7049	1110.7709	1525.144	1006.7997	1057.8335	940	513.4255	915.8558	643.05385	602.45845	1497.9592	1421.2178	1082.5083	979.0419	899.1362	1226.2117	1018.73055	1500.7874	1586.362	1235.14245	1205.0418	1092.18235
