NAME	BLCA_C	BRCA_C	CESC_C	COAD_C	KICH_C	KIRC_C	KIRP_C	LUAD_C	LUSC_C	OV_C	PRAD_C	READ_C	UCEC_C	BLCA_N	BRCA_N	CESC_N	COAD_N	KICH_N	KIRC_N	KIRP_N	LUAD_N	LUSC_N	PRAD_N	READ_N	UCEC_N
GCG	0	0	0	0.5495	0	0	0	0	0	0	0.998	1.79055	0	0	0	0	487.5746	0	0	0	0	0	0.35865	1427.93665	0
GCNT2	82.3792	341.39505	224.05895	21.4778	456.29025	527.628	533.4814	610.3679	443.6314	159.6212	1227.2675	24.3874	694.736	136.4706	463.1708	167.4912	493.8685	792.0683	823.42505	700.1915	804.8569	698.366	2030.09625	330.89285	209.02635
GHRHR	0	0	0	0	0	0	0.4529	0	0	0	5.5887	0	0	314.2857	1894.5106	211.2211	223.9229	428.8751	642.7493	550.05725	196.9279	196.9996	761.79005	593.74615	206.0686
GINS1	527.4112	314.5199	857.18895	572.1668	59.6965	99.6487	112.1363	247.9511	599.5143	461.3549	54.8953	655.97455	458.21905	61.9826	61.7344	38.3825	200	77.5355	76.80935	71.67975	32.9934	33.9888	52.80115	252.5157	66.4008
GLI2	27.86005	69.60085	29.26345	68.5579	8.41165	77.7027	7.6816	94.2225	196.6002	233.9499	66.0066	65.52885	36.34885	136.0533	127.6525	339.9293	77.2945	23.7192	31.65415	34.80815	89.7416	105.5789	114.94475	122.43945	299.54975
GLI3	281.22565	1120.04045	414.8573	65.3671	23.39715	167.2375	158.1428	183.2192	466.0947	484.4608	232.6478	65.85215	106.10285	485.7143	1423.1205	1787.9859	156.7091	102.572	163.8792	187.25155	387.5325	395.1249	525.59385	480.57865	886.35655
GNAI2	6784.85065	5999.37775	4900.78235	3471.914	3088.11315	7407.3802	5399.7361	6327.7045	4964.7059	9946.0831	3935.2601	3519.2048	7084.23395	7769.6874	6771.6125	10704.2904	3826.8625	4802.1516	4268.1263	4436.54425	11109.2437	12122.8596	5907.30395	4897.6502	8662.14985
GNB1	8018.25765	8519.9031	7200.92105	7550.9508	4979.60765	9122.9102	6995.5254	8250.7031	8416.2702	8647.1172	8396.2409	7163.79805	8466.65645	7727.2727	7928.6657	7543.4629	8554.5455	7524.6492	8014.32835	7419.77385	8763.2816	9176.7361	7957.87325	8630.5293	7148.2349
GOLPH3	2224.12055	3155.2824	2344.9002	2589.1082	2825.877	2206.2628	1726.7421	3578.0385	3219.8912	3130.092	5485.0403	2653.80515	2109.8309	2251.895	2522.4215	2268.9513	2916.2987	2666.8711	2681.52775	2380.2621	2849.1532	2709.0407	4063.46835	3228.473	2127.52375
GPAM	258.68385	420.3499	252.44475	304.3995	848.15625	234.4437	265.6273	345.6862	303.46	284.2486	298.2908	331.3062	313.6669	264.7059	5679.8906	303.9604	295.0363	354.1513	433.6598	369.60345	341.0364	357.1065	346.0098	316.33375	325.34695
GPC4	314.20325	916.50765	256.71105	1284.058	586.20465	1012.7796	3453.3221	2024.0864	1147.404	723.0169	516.7426	1353.38	1213.09415	568.7519	562.8491	964.6865	898.1113	1649.6135	2248.9637	1779.9277	2112.2297	1960.6987	588.56615	944.8887	740.4616
GPLD1	15.77275	7.9933	5.3157	5.4133	3.2991	12.1602	7.6646	15.9815	24.2424	22.6274	19.4926	4.6847	12.8221	60.0579	73.7463	31.8021	10.9901	17.6097	24.37885	23.04635	26.1383	31.6426	58.0432	24.29215	21.73375
GREM1	590.84355	774.38365	212.6057	1489.8551	1.295	21.5061	3.5119	710.2317	944.2297	58.3283	371.5651	1686.23985	49.07075	252.7911	299.057	394.7195	1058.3514	142.3422	82.28735	55.28815	26.2411	28.6057	329.4357	1826.2819	279.38825
GRHL2	1688.98915	1833.2986	1664.55485	1135.7369	776.77465	1.938	1.3562	1123.778	1737.4297	950.052	3345.2261	1189.81705	1592.45735	1143.321	1229.5985	9.5406	830.4675	698.0827	457.9055	427.85715	623.4402	536.3026	2450.94615	675.3074	345.293
GSK3B	1239.4319	1668.50375	1581.46855	1337.8781	1559.49465	1086.0852	1455.0243	1139.8499	1859.0893	1534.2338	1222.5239	1424.87145	999.49545	969.2052	1524.9658	742.4028	1138.4851	1035.5295	1350.4768	1155.8774	1464.2953	1375.1017	1154.744	1198.2743	885.41715
GSTP1	12427.44255	1877.5235	19196.12345	9140.3433	5306.53105	4672.6041	9324.6648	11680.0039	16678.5033	11642.8571	1284.7534	9410.23525	19051.72185	9677.8309	3740.2	6203.8869	5478.4211	9477.98	6487.38055	7079.5502	9497.6888	9214.2953	4221.3123	5305.6698	6815.57475
HAS2	87.84845	59.5613	35.1049	107.0106	1.29595	12.0306	1.7754	73.724	118.1907	43.362	12.2655	117.04835	15.66175	248.7453	85.2427	64.3564	103.8496	36.3727	35.44325	24.7691	112.8746	279.7	34.60505	133.3742	29.647
HCK	155.15185	292.783	286.9434	229.4648	243.89995	461.8685	280.0829	609.7786	737.9967	254.0443	110.3959	173.55795	173.92575	222.8654	220.2552	204.9505	554.2804	94.2786	94.4488	85.52295	1644.958	1909.7083	146.4165	427.18015	96.6127
HDAC1	3671.159	2395.9715	4765.40955	5262.8413	1136.4023	1960.5284	1453.9317	2585.3493	3731.9897	2581.8977	3611.689	5180.66485	3181.60095	3015.5317	1903.0819	2267.3064	5402.7829	2397.6338	2105.47605	1941.7737	1586.2304	1690	3061.46585	4943.73115	2704.48395
HDAC2	2510.4176	2118.93495	2679.4594	2782.5867	852.5823	1393.1004	1293.6317	1757.2305	2864.3397	2247.4368	1922.7274	3067.3646	2582.52115	1937.1227	1725.9751	1847.1947	1605.475	1457.2378	1597.8594	1348.95795	1307.243	1301.5363	1660.201	1823.3412	2347.6836
HDAC4	201.98315	308.52535	343.48835	483.2029	203.55005	293.7543	279.3885	350	456.5757	548.6889	447.1299	517.90925	430.038	554.7623	601.1633	976.6784	578.9136	346.3038	376.0533	418.3003	518.6688	480.8189	521.8706	1008.2302	861.8367
HELLS	225.67025	155.73925	419.3445	238.0705	20.639	54.4294	46.2428	106.5134	286.8769	146.7633	31.6598	248.4979	186.94145	78.566	42.0244	24.0283	81.9519	68.2122	66.2331	48.4836	15.9114	20.1064	27.70345	85.57685	47.0972
HES1	2530.28185	1173.688	2102.149	1503.1552	365.0849	948.6776	959.2224	913.7074	1192.4812	890.8407	1856.3711	1545.03755	1250.10405	1733.6986	1216.8254	802.8269	1498.7911	1844.6636	1268.3278	1281.47955	637.9453	594.4866	1956.98305	1443.1224	787.7648
HEY2	30.8403	96.3525	43.5353	29.6479	44.04225	255.1828	145.5515	33.8034	50.5518	535.9927	68.2002	34.95165	384.23755	62.9921	367.43	123.7624	33.533	100.7397	104.6674	131.34035	87.436	78.4246	37.5057	55.99995	389.6601
HGF	9.9668	38.5694	7.14805	19.6535	25.0149	128.3363	21.9619	76.5197	32.2839	13.1323	50.2137	34.30885	11.16825	63.081	118.7784	87.1287	23.1234	124.0049	216.08445	117.35945	162.8264	275.7077	69.35885	32.81185	89.1775
HHLA2	0.1206	0.354	0.62385	530.3352	0.6799	1322.9164	678.6967	32.0347	7.6059	2.0824	2.1164	526.4269	11.73225	0.5252	0.317	0.7067	5011.7672	20.044	109.14695	139.40115	84.399	65.4997	1.46465	3693.86125	1.0816
HIF1A	3038.15055	2156.90125	3821.38075	2041.0388	4309.3531	3003.2051	4313.8205	4048.9356	5997.7874	3417.6188	2399.5977	1835.90895	3592.78465	3268.5914	2104.7065	2045.2145	2200.119	6762.9033	6188.47425	4328.99695	2720.9484	3295.4115	2730.8691	2425.41915	2289.8935
HIPK2	532.5338	1896.08505	681.92615	1285.616	6164.45925	9154.1353	3572.9707	1854.263	1262.2814	2144.4992	4130.6804	1203.93505	1666.82865	811.0236	3325.188	727.0733	1700.6432	5486.4389	8189.03745	7732.63615	2626.9947	2505.2889	2805.8221	1426.8359	1032.9624
HMGA2	12.43165	4.74965	38.169	198.2987	1.40255	1.6124	19.2293	16.4835	390.0476	344.928	0.5886	206.81445	145.6865	1.7493	2.0367	4.2403	126.6247	2.8179	3.4409	3.0764	2.6227	2.8966	1.50125	114.77525	52.45385
HMGCR	1079.13485	1195.993	1352.9688	2281.5675	1693.703	663.3416	615.7121	1041.2917	1478.8154	789.8682	1375.7485	2270.9979	1739.9683	976.2805	955.3362	605.8944	2914.7186	1205.0018	1424.79975	1189.37645	1807.309	1769.4854	1565.42125	2247.3082	760.1564
HNF4A	1.7774	0	1.2188	3620.8791	6.4461	1043.3549	895.5273	3.6117	2.1916	0.2397	0	4569.70945	7.3327	1.1962	0	0	5147.139	259.5434	1139.47565	2242.9057	5.1144	4.2872	0.12685	3902.62825	0.95825
HOXA3	148.35235	31.8718	95.98165	253.5107	84.1457	217.9442	853.7273	77.8277	151.627	62.1762	106.5911	300.49685	76.351	147.5265	175.6524	105.6106	277.6581	214.0678	163.8476	203.90725	84.0336	99.6106	98.46395	174.41015	214.38415
HPN	3.11305	688.41455	3.9217	4.4739	3663.8676	3197.2714	3782.9574	886.9908	92.6606	905.9188	5105.2703	12.5696	788.6026	2.6247	159.9822	10.9664	5.2395	3473.1491	2774.99265	4716.5363	588.3692	549.887	829.1162	8.4101	428.48765
HTR2A	0.81585	1.973	0.29895	3.17	0	1.5582	1.1198	3.3937	2.8944	1.2157	1.3423	3.8136	0	7.177	25.2259	7.0671	5.0314	2.1563	1.76875	2.08765	4.8181	5.1247	4.0333	8.31465	7.5059
ID2	646.29115	1181.64435	816.2292	1540.2243	686.11895	2856.7711	2201.6377	759.1478	633.02	915.4058	1109.6262	1522.48715	1341.647	1984.252	1206.9404	1883.3922	2537.9455	2415.4433	1967.282	2238.55235	1667.9369	1817.67	2148.85105	3383.4315	2292.6012
IFIT3	571.76285	868.06375	1078.19095	399.866	567.97935	1356.7002	481.4404	895.8991	629.5196	1534.6089	178.4748	339.8069	407.2394	302.1278	719.5767	656.8905	339.4614	976.7639	915.95825	749.24935	1716.7421	1578.1046	303.38435	301.47035	661.31505
IFT20	603.4335	380.1972	416.58175	348.8404	229.16685	285.3501	517.0818	479.8164	391.8545	260.6635	563.7148	352.14755	436.82365	398.0174	311.1269	459.5194	301.1438	442.2884	328.38005	346.84975	353.5118	328.8134	484.05205	297.43395	474.5076
IFT57	610.0396	634.5223	651.73045	791.9131	537.56875	824.5543	1098.9011	1347.0934	864.7524	1341.6904	1710.7754	854.22185	1040.3722	785.2941	765.6522	1019.4719	939.1032	1137.5644	1043.96805	1039.98695	3016.2338	3191.0778	1897.161	1020.31805	1100.87045
IFT74	238.3746	362.9594	239.19985	343.7604	164.253	268.5768	321.1632	211.4444	191.0786	275.2034	353.4426	395.9564	315.2062	302.5095	363.109	315.1815	359.6408	456.4124	452.1782	361.3964	224.0446	247.3567	327.9999	363.4263	408.4326
IFT80	521.9583	520.11465	735.79725	319.9977	497.87375	642.766	800.2411	641.2784	734.7084	635.895	351.6761	365.65005	551.59555	364.723	502.7311	542.1696	236.28	897.738	703.078	590.6195	737.3434	703.2402	386.69425	311.9573	679.74065
IGF1	35.72365	264.5743	65.7151	38.4123	398.00005	128.7655	37.2747	175.3372	134.8369	608.4821	580.3907	42.56925	331.19965	587.1433	1802.9586	1041.2611	221.6315	104.1029	142.5115	113.4192	272.1281	278.9741	1022.04015	268.4869	1633.90695
IGFBP2	638.658	2281.99615	1650.2116	2777.0038	180.00895	323.2795	301.3889	1618.0082	9380.1653	14873.1346	5632.055	2711.6209	7733.3097	3094.2895	1432.1739	1788.7789	2299.269	3137.6428	2234.0671	2376.1092	1334.7339	1256.4306	3590.96415	882.7151	3043.22625
IL12RB1	23.50055	33.8532	47.47415	53.2508	20.4737	89.7821	27.5535	76.1913	51.8489	33.0694	14.7857	37.83615	33.78195	28.2353	23.8316	17.4917	91.3024	8.8072	11.1682	13.4016	170.704	183.729	13.74615	58.72165	12.5485
IL12RB2	12.2496	10.65265	124.9627	8.0451	6.6865	16.9323	109.3834	16.3441	72.538	15.6977	2.7514	8.46	8.7003	12.1362	20.1958	7.6765	13.9124	9.9073	19.75345	14.15105	9.8338	16.4896	3.70315	15.175	3.84525
IL1A	192.53425	2.12355	52.9124	18.2148	1.934	1.3011	2.3265	9.5541	79.2298	7.0778	0.4191	18.4447	4.6234	66.3265	2.6377	0.9901	3.83	0.7488	0.70065	0.62135	73.7507	65.6425	1.4518	7.28235	1.92615
IL1RL1	4.9519	5.69585	3.7261	7.2974	2.8195	45.5175	21.2714	24.2117	16.9836	2.5947	5.5055	10.9658	2.98805	35.7699	14.3147	19.1912	18.4685	323.8128	561.32855	475.0322	405.6715	597.1193	20.0644	19.12385	3.40165
IL2	0	0.2647	0	0	0	0.3771	0	0.4963	0	0	0	0	0	227.9412	203.9538	127.2104	445.7023	39.0487	43.5298	40.31445	451.3588	606.9213	146.31285	312.75945	249.8904
IL26	0	0	0.5913	0.9304	0	0.3192	0	0.638	0.4097	0	0	1.40505	0	264.1399	816.4026	390.4594	256.5854	18.3215	16.7898	17.04905	503.112	413.6932	592.76925	221.3701	472.16355
IL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3534	0	0	0	0	0	0.3009	0	0	0
IL7	31.9425	15.33235	47.42955	122.8627	15.64	90.0061	48.8401	67.9426	45.1367	15.3665	37.2427	108.1851	18.3726	50.5882	36.2826	11.8812	177.3004	37.7114	36.4946	32.8662	92.5486	106.9124	42.56005	131.6596	35.3224
INHBA	93.244	285.53665	44.26955	153.6899	17.8029	89.7947	12.5965	177.7271	220.7695	81.1137	30.4207	190.052	35.4985	27.4964	31.0458	46.2046	3.9843	41.5639	45.4373	26.5366	319.5635	379.0554	27.14665	10.18925	41.8679
ISL1	0.9807	0.6386	13.68465	6.8496	0	0	0	0.8711	1.9646	1.1672	108.6397	14.42725	1.2761	12.3604	1.5877	13.4276	10.3896	0	0	0	0.6125	0.5	209.7544	44.7502	7.1699
ITCH	1399.3013	1399.40005	1189.3175	1540.8859	1397.7205	1378.3465	1242.5765	1474.5031	1591.1625	1239.7826	1192.2883	1755.10405	892.3892	1318.0212	1585.2427	992.2261	1562.1863	1371.962	1747.83805	1370.32775	1281.6065	1304.6527	1455.2417	1713.45845	1046.0877
JAK2	224.6228	399.22075	364.94955	299.2498	365.05555	447.0966	232.172	331.4358	302.1542	177.3005	233.9623	279.771	151.5867	549.8542	635.5184	457.9505	403.7925	418.105	485.3348	361.0615	624.4218	668.1034	346.6923	409.09445	474.63535
JAK3	292.6032	188.4231	277.9015	210.2336	73.232	546.8472	397.4115	499.3824	376.6603	356.2215	107.5613	196.8694	269.12405	248.062	168.7117	153.3569	192.6767	92.0981	84.6468	71.6582	231.2829	373.5229	106.47945	130.66625	155.15455
JARID2	695.81815	773.8849	681.30065	508.0707	236.77315	397.3743	260.5145	497.9182	1023.6369	542.4837	447.8225	574.333	623.87495	459.5588	557.5878	364.6865	422.1756	326.1407	282.28655	289.51915	456.2012	454.1101	390.4012	370.91855	403.86655
KAT2B	427.4291	296.4231	330.78215	224.9047	669.74385	771.7627	422.7594	426.0312	278.6506	403.7447	724.276	211.9884	232.51255	906.4706	784.7158	706.9307	701.4477	1285.3856	1208.42885	968.1053	1053.2481	968.4455	1004.6339	849.4089	544.32205
KCNK2	2.5744	53.7665	7.48605	1.3925	0	16.3361	4.5124	2.8358	12.5479	42.4419	8.0882	1.5428	2.6044	51.4706	244.374	19.4719	14.9187	23.0004	13.13555	5.7523	2.3383	2.9962	14.78415	17.3796	14.78055
KDM1A	3050.0892	1911.9653	2330.50375	2226.4843	1050.3661	941.4206	1183.9681	1574.4361	2025.2717	2405.0894	2165.7973	2447.04175	2859.99765	1590.4793	1549.2868	1647.7039	1363.024	1228.7559	1321.02075	1183.47415	1065.8263	1113.3839	1779.59575	1378.1457	1891.16025
KDM4C	457.8767	546.58765	536.7593	739.3384	471.5827	631.3183	416.4265	447.5396	454.644	451.7744	548.6873	778.18085	444.19155	628.4344	657.5441	531.0231	731.1533	501.1129	499.3298	451.3206	550.6912	603.5	548.81485	756.0789	505.62185
KDM5B	2294.60015	3499.13925	1961.4076	1508.9247	694.3264	1173.5835	978.6437	2368.7728	2704.9983	2223.8491	1913.8072	1540.64885	2588.74245	1972.0548	2061.5836	1323.7624	1512.0423	958.4192	1148.50445	883.6991	1182.9819	1210.7289	1588.28425	1298.6991	1667.3286
KHDRBS1	4114.664	4080.8728	4270.37895	3866.582	1936.42295	3589.9906	2604.643	3417.4125	3799.9726	3850.5305	3038.4009	4115.07745	3823.43085	3688.5504	3739.7145	5425.7951	3159.4466	2826.1469	3116.3779	2683.4837	2793.9847	2853.2213	3061.23155	3504.7442	5229.41745
KIF14	250.6917	173.8318	391.6105	251.5819	6.9136	25.8413	10.3922	149.1958	337.9143	166.0109	12.7452	253.9847	190.2452	15.329	11.7086	3.6304	50.6958	2.2183	3.5808	2.55995	10.1695	9.5955	4.74435	61.79435	8.01025
KIFAP3	626.24955	1177.45655	707.28	639.9457	584.94605	1029.185	735.266	794.7351	740.7143	696.5531	542.4644	715.27495	625.01705	593.6396	928.9978	894.8595	1143.0518	934.5273	1087.49655	937.8084	876.8511	838.1119	615.84675	846.26455	758.55845
KITLG	275.0523	1109.68095	591.18235	544.7603	1669.39685	700.3383	1550.3493	1715.0896	1323.1681	126.135	402.9163	471.28145	188.37885	640.6643	1114.8492	1046.5347	1210.4152	1901.5584	2308.16305	1596.25295	2202.0815	2051.3699	1024.43705	1247.06705	977.48445
KRIT1	608.6837	717.3752	625.00755	650.09	917.11055	742.7056	696.4977	654.8139	800.7911	703.6051	567.0665	762.1156	472.71255	594.7059	835.1893	641.9142	480.2794	729.5453	670.167	591.4568	558.2547	597.8391	663.87635	535.5228	721.1848
LAMA5	5188.4795	2292.18065	5099.4314	1637.1022	5003.3166	4004.3621	5881.4929	3105.5646	4855.4702	10631.1227	2668.0117	1589.3255	6152.4386	4599.6016	2315.2568	2514.0507	925.4499	3549.2958	2512.284	4261.6061	3660.3157	3354.7725	3080.01495	1502.2659	3306.4449
LAMB1	4582.9787	3612.93495	2200.1872	4084.3936	8570.55685	4845.2033	16131.8477	2650.3206	3963.3441	1015.8197	1117.7351	4304.6415	3617.33035	4151.5985	4872.508	4325.7951	3191.9903	7657.1231	7714.97765	8110.9312	3319.5616	4344.7725	1817.81375	3376.3128	5065.5704
LEF1	113.97685	342.7411	134.78605	234.4273	345.23965	151.7524	17.4043	168.3174	382.8332	540.859	220.2886	251.1581	994.5684	99.1254	103.2746	254.9692	56.5272	114.9346	130.76585	118.20385	99.6441	125.0447	141.75825	54.01405	669.9404
LGI1	0	0.2674	0	0	0	0.2793	0	0	0	0.2528	2.9668	0.3871	0	11.6618	3.1233	4.9349	34.4826	0.4128	0.3603	0.4929	0.6029	0.5267	8.39075	53.2274	4.15845
LHX5	2.37455	0	1.19375	0	0	0	0	0	4.9389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIFR	181.93465	555.42255	185.23425	42.488	1928.63545	1994.8744	957.4349	1130.5894	459.7365	572.5465	2918.6671	48.9177	320.82305	1078.1476	4427.0642	4753.4653	562.4614	2229.5041	3229.6159	2476.9775	3997.2107	3430.8833	3795.87945	732.8618	3224.4883
LIPA	1298.16495	1919.1002	1212.3963	1422.9645	1042.6016	4245.5328	2676.0491	2744.1714	2284.1269	1624.0645	1163.1668	1436.75075	894.0537	1274.6849	2500.3183	1414.1343	2125.001	1878.1324	2014.0074	1660.04125	5771.4821	5526.821	1372.13565	2002.0884	1451.0581
LOXL2	703.49475	1191.1146	465.13345	1104.8962	317.3129	2018.3807	339.3185	753.292	928.9306	697.8343	268.8917	1306.81765	781.70515	284.5481	994.2966	456.1056	163.6616	231.8013	348.22635	293.0083	431.0065	623.7371	134.22405	184.3838	364.5587
LRP2	3.87755	606.4062	1.28035	0.4495	3.21175	9063.9631	7878.1681	157.8292	25.4925	69.5381	4.6115	0.4932	16.3006	44.8625	62.9957	30.742	21.3284	63.7548	60.38215	58.3096	259.1036	206.2092	48.9291	27.6658	77.18835
LRP6	531.84605	969.56225	506.6984	872.549	781.9851	974.3454	747.5538	894.7778	785	1076.614	863.8847	909.87095	949.72875	760.3499	1854.9568	1569.637	818.5377	1321.8068	1673.386	1358.1435	1081.4714	1075.7705	1005.5999	892.9726	1248.6095
LY86	42.50745	131.5737	49.1185	37.177	63.3878	245.098	182.0171	170.3869	86.7157	127.7275	54.2976	33.6837	37.4721	80.6202	87.7358	70.297	96.1428	30.0661	32.7218	27.6183	453.6382	480.8638	47.8218	135.88945	41.3386
MAD1L1	659.1059	386.92495	591.4516	453.8136	402.30965	353.8323	812.7579	518.0442	476.4297	549.1645	548.3871	466.449	855.9274	430.5162	312.3886	450.8251	372.4908	344.6473	292.5824	365.0206	456.337	484.8712	404.0831	369.0706	525.85315
MAP4K1	64.13175	93.0834	125.5869	56.8275	18.49985	139.9744	87.4647	191.4909	159.7065	193.5631	46.4924	47.79105	119.76455	6593.0233	7401.3761	6959.8355	4948.9603	6215.2535	7511.15705	7636.82015	7626.4755	7940.8868	6477.93415	7053.43015	7488.01335
MAPK1	2212.39355	2914.261	2561.2999	2672.6392	4199.13065	5013.6609	2645.4721	2825.8914	3561.0086	2362.8555	2868.649	2729.62565	2291.92345	1475.2791	1656.2258	3064.6643	1800	1312.6835	1492.40895	1292.2511	1568.554	1579.4805	1089.8405	1816.1124	1699.46045
MAPK14	1295.8526	1356.93	1378.40265	1568.6991	681.83155	1383.4837	1239.4958	1613.6204	1547.6815	1412.2732	869.4519	1689.5402	934.07495	631.7647	281.6004	792.9329	81.5075	525.4646	557.0398	510.25845	201.3423	198.7684	765.6081	133.93605	480.48545
MAPRE1	3428.6372	3269.8401	3205.24565	3750.3737	2728.7234	2590.7421	2805.1832	2910.2504	3627.7873	3077.7221	2234.9169	4658.5975	2117.8787	3700	2852.8439	3355.1748	2705.8814	2913.0435	2867.7048	2520.24685	2638.8522	2796.7651	2968.4155	3217.7014	2477.48825
MCM10	301.58235	180.5752	414.5653	270.1335	6.3109	29.4831	14.7059	137.2791	326.597	233.6057	12.3658	254.66175	189.61465	19.8251	23.2992	2.6403	71.5706	2.3793	2.7356	2.13875	9.7352	11.0092	6.84835	97.2419	5.33615
MECOM	1528.0269	197.28795	1060.0478	1522.0935	3235.1768	628.7841	122.389	1082.4663	869.3271	2499.8944	198.879	1499.9352	3511.30195	1427.1318	576.1752	511.5833	1575.5895	4588.3255	4821.15265	3886.40155	2044.5469	1767.2589	539.2251	1358.6886	1523.6174
MEF2C	197.92175	487.35605	118.9093	195.0207	513.508	1969.0171	301.5312	638.1186	269.2749	293.4917	329.027	210.6548	176.07665	969.628	1241.4611	1706.0071	636.9214	663.3128	779.24585	568.77315	1048.412	1157.9155	502.93215	847.18265	1257.35345
MET	1533.98895	344.18585	1712.8881	3292.9818	8402.26055	6170.5004	11371.5342	3668.3347	2414.4654	461.4223	329.0807	3459.36385	1072.2724	398.5547	398.706	192.2261	276.3419	228.9879	288.53865	269.11075	186.5544	202.6144	376.0367	381.06125	273.9776
MLXIPL	10.1779	21.3763	8.7156	617.6827	158.74505	375.9195	581.9443	25.3807	33.557	204.4444	21.793	735.51685	133.57725	18.2034	333.5337	5.6537	65.4072	142.2654	250.79795	579.4419	64.006	60.9343	27.75405	102.8263	35.3564
MNAT1	253.92605	259.7318	332.5932	156.8627	304.35195	168.3168	166.3721	227.8823	296.609	317.76	245.3457	166.50895	377.0244	216.9118	259.4368	208.1272	86.8885	209.1603	208.1814	172.6994	156.2631	151.113	193.3215	115.55725	229.56855
MSX1	53.63415	53.94055	51.5087	78.7789	49.97285	78.9293	27.3872	19.8392	40.2516	123.2128	79.9798	78.0716	8346.74705	250.2187	102.8157	750.8251	11.5425	52.2026	30.9425	35.68535	50.4202	63.1386	41.60765	13.52925	2048.9849
MSX2	519.892	207.0993	38.861	212.962	4.7159	6.8876	17.2166	26.2712	46.3576	18.9349	50.9554	112.5957	349.92545	620.4082	217.2619	65.2502	8.9288	6.993	6.31805	5.83375	15.6028	17.8073	99.11165	12.6471	535.7587
MXD1	684.96675	439.8832	1315.54015	1087.0548	556.8466	456.2767	352.9412	543.8596	1037.2188	479.2157	293.1713	1066.78615	350.69655	802.8674	487.8049	360.0707	3893.512	263.7297	335.0777	307.1141	589.2883	669.0925	322.34095	4283.2616	316.6958
MXD4	1216.02445	1428.46645	897.7683	1121.9238	2598.77965	2147.7097	2029.1469	1576.1765	934.1967	2165.1049	3062.0454	1001.4341	2014.94575	1690.9589	1820.8556	2051.2367	1857.2277	2186.961	1713.76035	2353.25405	2469.1396	2261.109	2397.3215	1712.3763	2499.7163
MXI1	525.65015	810.63095	730.22645	776.4875	557.9186	2348.8372	845.91	746.6166	919.3002	1049.1814	1095.4529	827.0859	714.37305	857.384	1787.146	1744.2084	2230.8979	1217.2757	1162.72755	1061.0345	945.6693	849.3204	1411.30355	2303.3638	1545.83645
MYO16	1.6732	7.4441	2.4462	2.7425	45.0381	1.9818	2.322	10.9321	8.9386	3.3771	12.0684	2.9765	2.3275	3.4996	38.6428	5.4832	3.3258	6.4402	6.62185	7.28045	10.8128	13.5	25.02405	6.73985	4.0584
NAMPT	2266.7163	1653.1429	2262.44005	2357.6798	2573.242	2321.7617	1821.7028	3623.8125	4332.0861	1219.4638	2129.8701	2836.1271	1053.64725	3823.3732	2386.6604	991.4191	1831.7665	1847.6151	1786.4141	1295.83805	4003.6955	4273.1938	2330.58495	1913.0577	917.8043
NBN	1338.82225	1991.9541	1071.78235	1314.5875	1212.27425	1734.3038	1227.8533	1164.5472	1274.3197	1230.3571	1173.9627	1397.83735	897.69665	1080.3887	1759.8499	953.7102	979.1956	1138.3884	1429.6778	1083.0256	1223.7136	1214.5425	1249.48175	1174.99345	1022.32725
NCK2	1151.47865	842.0621	1232.87265	1386.871	670.36755	1479.6256	1231.3204	959.1398	1184.0259	1521.1605	911.9279	1472.0424	1361.5197	1317.1378	1091.3706	1095.0495	1453.4777	1005.5914	844.03955	989.75115	1000.904	1018.7275	956.41425	1332.1431	1290.11175
NDE1	512.7924	706.8285	936.9812	706.8032	216.38365	331.0723	388.8387	484.9654	825.2882	509.1886	328.7662	660.89535	494.1039	566.1163	406.4361	327.5018	422.0138	239.3652	235.34725	238.9885	316.6084	365.5281	560.02365	594.63705	403.67695
NDP	4.45045	19.7341	2.7986	6.4325	0.9248	1.1601	0.4742	3.7175	5.0621	78.385	37.552	5.90265	109.02875	9.6253	44.2478	182.0425	3.8813	1.8838	2.0037	2.90785	2.259	2.792	147.61685	8.09715	528.77495
NFATC2	14.4943	61.6143	13.2832	69.7451	45.5923	99.4475	19.1847	72.568	30.1212	138.2141	26.4708	80.59445	26.9363	73.9726	138.2674	31.3531	92.6829	69.2608	54.41935	46.4668	107.8431	170.1173	57.4678	110.30135	40.4511
NKAP	391.9322	387.0966	401.2563	439.8361	404.0024	296.9993	278.2534	390.7057	373.0985	308.1001	353.8296	507.0952	279.70335	351.3655	329.2484	525.2913	304.2143	344.0575	276.82835	286.003	357.1429	347.7427	341.66825	310.0321	380.12915
NOG	2.4578	2.89635	2.37685	1.387	1.74075	14.6569	3.0411	14.5063	5.0468	19.4471	6.3189	1.43755	36.85715	5.3004	6.291	7.5908	3.3543	9.1582	7.74605	9.54585	23.198	14.3655	14.8241	3.94005	13.7379
NOS1	0	0.31585	0	0.6192	1.0347	1.833	0.3181	1.7596	9.8395	4.1265	7.9428	0.79125	3.40635	2.1708	2.6233	1.4134	6.2959	40.6265	154.72745	206.17265	55.0373	58.2233	59.858	49.49715	5.0348
